recipeId,parentA,parentAName,parentB,parentBName,child,childName,parentGrade,childGrade,requiredParentStar,outputStar,successBasisPoints,rule
spirit_fusion.v2:spirit_beast.saint.earth.06:spirit_beast.saint.metal.06,spirit_beast.saint.earth.06,幽冥諦聽,spirit_beast.saint.metal.06,萬器祖龍,spirit_beast.immortal.metal.05,斷界金翅鯤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.01:spirit_beast.saint.wood.01,spirit_beast.saint.wood.01,神木白澤,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.saint.wood.01:spirit_beast.saint.wood.02,spirit_beast.saint.wood.01,神木白澤,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,named
spirit_fusion.v2:spirit_beast.saint.wood.01:spirit_beast.saint.wood.03,spirit_beast.saint.wood.01,神木白澤,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.01:spirit_beast.saint.wood.04,spirit_beast.saint.wood.01,神木白澤,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.01:spirit_beast.saint.wood.05,spirit_beast.saint.wood.01,神木白澤,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.01:spirit_beast.saint.wood.06,spirit_beast.saint.wood.01,神木白澤,spirit_beast.saint.wood.06,玉枝祖麟,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,named
spirit_fusion.v2:spirit_beast.saint.water.01:spirit_beast.saint.wood.01,spirit_beast.saint.water.01,覆海玄武,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.02:spirit_beast.saint.wood.01,spirit_beast.saint.water.02,北溟鯤鵬,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.03:spirit_beast.saint.wood.01,spirit_beast.saint.water.03,洛川應龍,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.04:spirit_beast.saint.wood.01,spirit_beast.saint.water.04,雲夢鮫皇,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.05:spirit_beast.saint.wood.01,spirit_beast.saint.water.05,九曲水麒麟,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.06:spirit_beast.saint.wood.01,spirit_beast.saint.water.06,玄淵蒼龍,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.01:spirit_beast.saint.wood.01,spirit_beast.saint.fire.01,涅槃丹凰,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.fire.01,大日金烏,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.02:spirit_beast.saint.wood.01,spirit_beast.saint.fire.02,九曜丹凰,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.fire.02,涅槃丹凰,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.03:spirit_beast.saint.wood.01,spirit_beast.saint.fire.03,焚霄朱雀,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.fire.03,丹霄鳳皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.04:spirit_beast.saint.wood.01,spirit_beast.saint.fire.04,赤帝狻猊,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.fire.04,赤霄畢方,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.05:spirit_beast.saint.wood.01,spirit_beast.saint.fire.05,南明畢方,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.fire.05,永燼燭龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.06:spirit_beast.saint.wood.01,spirit_beast.saint.fire.06,永燼燭龍,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.fire.06,離天狻猊,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.01:spirit_beast.saint.wood.01,spirit_beast.saint.earth.01,九天麒麟,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.02:spirit_beast.saint.wood.01,spirit_beast.saint.earth.02,鎮界贔屭,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.03:spirit_beast.saint.wood.01,spirit_beast.saint.earth.03,不周巨靈,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.04:spirit_beast.saint.wood.01,spirit_beast.saint.earth.04,開明神獸,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.05:spirit_beast.saint.wood.01,spirit_beast.saint.earth.05,太荒騰蛇,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.06:spirit_beast.saint.wood.01,spirit_beast.saint.earth.06,幽冥諦聽,spirit_beast.saint.wood.01,神木白澤,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.02:spirit_beast.saint.wood.02,spirit_beast.saint.wood.02,太初青龍,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.saint.wood.02:spirit_beast.saint.wood.03,spirit_beast.saint.wood.02,太初青龍,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,named
spirit_fusion.v2:spirit_beast.saint.wood.02:spirit_beast.saint.wood.04,spirit_beast.saint.wood.02,太初青龍,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.02:spirit_beast.saint.wood.05,spirit_beast.saint.wood.02,太初青龍,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.02:spirit_beast.saint.wood.06,spirit_beast.saint.wood.02,太初青龍,spirit_beast.saint.wood.06,玉枝祖麟,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.01:spirit_beast.saint.wood.02,spirit_beast.saint.water.01,覆海玄武,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.02:spirit_beast.saint.wood.02,spirit_beast.saint.water.02,北溟鯤鵬,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.03:spirit_beast.saint.wood.02,spirit_beast.saint.water.03,洛川應龍,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.04:spirit_beast.saint.wood.02,spirit_beast.saint.water.04,雲夢鮫皇,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.05:spirit_beast.saint.wood.02,spirit_beast.saint.water.05,九曲水麒麟,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.06:spirit_beast.saint.wood.02,spirit_beast.saint.water.06,玄淵蒼龍,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.01:spirit_beast.saint.wood.02,spirit_beast.saint.fire.01,涅槃丹凰,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.fire.02,涅槃丹凰,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.02:spirit_beast.saint.wood.02,spirit_beast.saint.fire.02,九曜丹凰,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.fire.03,丹霄鳳皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.03:spirit_beast.saint.wood.02,spirit_beast.saint.fire.03,焚霄朱雀,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.fire.04,赤霄畢方,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.04:spirit_beast.saint.wood.02,spirit_beast.saint.fire.04,赤帝狻猊,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.fire.05,永燼燭龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.05:spirit_beast.saint.wood.02,spirit_beast.saint.fire.05,南明畢方,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.fire.06,離天狻猊,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.06:spirit_beast.saint.wood.02,spirit_beast.saint.fire.06,永燼燭龍,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.fire.01,大日金烏,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.01:spirit_beast.saint.wood.02,spirit_beast.saint.earth.01,九天麒麟,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.02:spirit_beast.saint.wood.02,spirit_beast.saint.earth.02,鎮界贔屭,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.03:spirit_beast.saint.wood.02,spirit_beast.saint.earth.03,不周巨靈,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.04:spirit_beast.saint.wood.02,spirit_beast.saint.earth.04,開明神獸,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.05:spirit_beast.saint.wood.02,spirit_beast.saint.earth.05,太荒騰蛇,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.06:spirit_beast.saint.wood.02,spirit_beast.saint.earth.06,幽冥諦聽,spirit_beast.saint.wood.02,太初青龍,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.03:spirit_beast.saint.wood.03,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.saint.wood.03:spirit_beast.saint.wood.04,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,named
spirit_fusion.v2:spirit_beast.saint.wood.03:spirit_beast.saint.wood.05,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.03:spirit_beast.saint.wood.06,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.saint.wood.06,玉枝祖麟,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.01:spirit_beast.saint.wood.03,spirit_beast.saint.water.01,覆海玄武,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.02:spirit_beast.saint.wood.03,spirit_beast.saint.water.02,北溟鯤鵬,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.03:spirit_beast.saint.wood.03,spirit_beast.saint.water.03,洛川應龍,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.04:spirit_beast.saint.wood.03,spirit_beast.saint.water.04,雲夢鮫皇,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.05:spirit_beast.saint.wood.03,spirit_beast.saint.water.05,九曲水麒麟,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.06:spirit_beast.saint.wood.03,spirit_beast.saint.water.06,玄淵蒼龍,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.01:spirit_beast.saint.wood.03,spirit_beast.saint.fire.01,涅槃丹凰,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.fire.03,丹霄鳳皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.02:spirit_beast.saint.wood.03,spirit_beast.saint.fire.02,九曜丹凰,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.fire.04,赤霄畢方,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.03:spirit_beast.saint.wood.03,spirit_beast.saint.fire.03,焚霄朱雀,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.fire.05,永燼燭龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.04:spirit_beast.saint.wood.03,spirit_beast.saint.fire.04,赤帝狻猊,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.fire.06,離天狻猊,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.05:spirit_beast.saint.wood.03,spirit_beast.saint.fire.05,南明畢方,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.fire.01,大日金烏,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.06:spirit_beast.saint.wood.03,spirit_beast.saint.fire.06,永燼燭龍,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.fire.02,涅槃丹凰,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.01:spirit_beast.saint.wood.03,spirit_beast.saint.earth.01,九天麒麟,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.02:spirit_beast.saint.wood.03,spirit_beast.saint.earth.02,鎮界贔屭,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.03:spirit_beast.saint.wood.03,spirit_beast.saint.earth.03,不周巨靈,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.04:spirit_beast.saint.wood.03,spirit_beast.saint.earth.04,開明神獸,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.05:spirit_beast.saint.wood.03,spirit_beast.saint.earth.05,太荒騰蛇,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.06:spirit_beast.saint.wood.03,spirit_beast.saint.earth.06,幽冥諦聽,spirit_beast.saint.wood.03,萬藥仙猿,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.04:spirit_beast.saint.wood.04,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.saint.wood.04:spirit_beast.saint.wood.05,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,named
spirit_fusion.v2:spirit_beast.saint.wood.04:spirit_beast.saint.wood.06,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.saint.wood.06,玉枝祖麟,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.01:spirit_beast.saint.wood.04,spirit_beast.saint.water.01,覆海玄武,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.02:spirit_beast.saint.wood.04,spirit_beast.saint.water.02,北溟鯤鵬,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.03:spirit_beast.saint.wood.04,spirit_beast.saint.water.03,洛川應龍,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.04:spirit_beast.saint.wood.04,spirit_beast.saint.water.04,雲夢鮫皇,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.05:spirit_beast.saint.wood.04,spirit_beast.saint.water.05,九曲水麒麟,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.06:spirit_beast.saint.wood.04,spirit_beast.saint.water.06,玄淵蒼龍,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.01:spirit_beast.saint.wood.04,spirit_beast.saint.fire.01,涅槃丹凰,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.fire.04,赤霄畢方,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.02:spirit_beast.saint.wood.04,spirit_beast.saint.fire.02,九曜丹凰,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.fire.05,永燼燭龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.03:spirit_beast.saint.wood.04,spirit_beast.saint.fire.03,焚霄朱雀,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.fire.06,離天狻猊,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.04:spirit_beast.saint.wood.04,spirit_beast.saint.fire.04,赤帝狻猊,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.fire.01,大日金烏,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.05:spirit_beast.saint.wood.04,spirit_beast.saint.fire.05,南明畢方,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.fire.02,涅槃丹凰,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.06:spirit_beast.saint.wood.04,spirit_beast.saint.fire.06,永燼燭龍,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.fire.03,丹霄鳳皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.01:spirit_beast.saint.wood.04,spirit_beast.saint.earth.01,九天麒麟,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.02:spirit_beast.saint.wood.04,spirit_beast.saint.earth.02,鎮界贔屭,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.03:spirit_beast.saint.wood.04,spirit_beast.saint.earth.03,不周巨靈,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.04:spirit_beast.saint.wood.04,spirit_beast.saint.earth.04,開明神獸,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.05:spirit_beast.saint.wood.04,spirit_beast.saint.earth.05,太荒騰蛇,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.earth.06:spirit_beast.saint.wood.04,spirit_beast.saint.earth.06,幽冥諦聽,spirit_beast.saint.wood.04,榮枯九尾,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.wood.05:spirit_beast.saint.wood.05,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.saint.wood.05:spirit_beast.saint.wood.06,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.saint.wood.06,玉枝祖麟,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,named
spirit_fusion.v2:spirit_beast.saint.water.01:spirit_beast.saint.wood.05,spirit_beast.saint.water.01,覆海玄武,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.05,元春青鸞,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.02:spirit_beast.saint.wood.05,spirit_beast.saint.water.02,北溟鯤鵬,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.06,萬象祖麟,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.03:spirit_beast.saint.wood.05,spirit_beast.saint.water.03,洛川應龍,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.01,太初青龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.04:spirit_beast.saint.wood.05,spirit_beast.saint.water.04,雲夢鮫皇,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.02,神木白澤,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.05:spirit_beast.saint.wood.05,spirit_beast.saint.water.05,九曲水麒麟,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.03,太古夔皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.water.06:spirit_beast.saint.wood.05,spirit_beast.saint.water.06,玄淵蒼龍,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.wood.04,百草九色鹿,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.01:spirit_beast.saint.wood.05,spirit_beast.saint.fire.01,涅槃丹凰,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.fire.05,永燼燭龍,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.02:spirit_beast.saint.wood.05,spirit_beast.saint.fire.02,九曜丹凰,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.fire.06,離天狻猊,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.03:spirit_beast.saint.wood.05,spirit_beast.saint.fire.03,焚霄朱雀,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.fire.01,大日金烏,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.04:spirit_beast.saint.wood.05,spirit_beast.saint.fire.04,赤帝狻猊,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.fire.02,涅槃丹凰,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.05:spirit_beast.saint.wood.05,spirit_beast.saint.fire.05,南明畢方,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.fire.03,丹霄鳳皇,聖品,仙品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.saint.fire.06:spirit_beast.saint.wood.05,spirit_beast.saint.fire.06,永燼燭龍,spirit_beast.saint.wood.05,百華青鸞,spirit_beast.immortal.fire.04,赤霄畢方,聖品,仙品,3,1,10000,fivephase_fallback
